OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304047,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.61831,-76.67184,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304056,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57583,-76.82667,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304056,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57583,-76.82667,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304057,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56366,-76.8052,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304057,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56366,-76.8052,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304059,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56443,-76.81127,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304059,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56443,-76.81127,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304064,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56956,-76.80639,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304064,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56956,-76.80639,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304066,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56713,-76.80299,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304066,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56713,-76.80299,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304070,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58013,-76.81329,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304070,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58013,-76.81329,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304071,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.5745,-76.81059,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304071,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.5745,-76.81059,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304075,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57106,-76.79661,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304075,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57106,-76.79661,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304076,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.55413,-76.79143,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304076,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.55413,-76.79143,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304084,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.52087,-76.76635,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304084,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.52087,-76.76635,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304087,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.51947,-76.80425,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304087,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.51947,-76.80425,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304095,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.54103,-76.80438,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304095,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.54103,-76.80438,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304098,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.4945,-76.81543,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304098,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.4945,-76.81543,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304115,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.49396,-76.73422,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304115,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.49396,-76.73422,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304121,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.54503,-76.73196,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304121,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.54503,-76.73196,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304123,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58719,-76.77387,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304123,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58719,-76.77387,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304125,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57067,-76.75206,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304125,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57067,-76.75206,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304126,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58545,-76.78014,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304126,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58545,-76.78014,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304127,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58296,-76.76123,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304127,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58296,-76.76123,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304129,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57227,-76.745,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304129,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57227,-76.745,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304131,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57659,-76.73793,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304131,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57659,-76.73793,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304136,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.54271,-76.73861,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304136,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.54271,-76.73861,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304138,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56314,-76.76136,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304138,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56314,-76.76136,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304140,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.55988,-76.68819,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304140,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.55988,-76.68819,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304141,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56951,-76.70947,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304141,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56951,-76.70947,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304142,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56505,-76.70231,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304142,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56505,-76.70231,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304148,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56996,-76.67075,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304148,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.56996,-76.67075,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304149,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58053,-76.67761,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304149,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58053,-76.67761,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304150,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57648,-76.66139,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304150,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.57648,-76.66139,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304156,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.51765,-76.74466,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304156,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.51765,-76.74466,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304159,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.49461,-76.71002,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304159,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.49461,-76.71002,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304160,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.49491,-76.68825,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304160,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.49491,-76.68825,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304165,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58281,-76.57741,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304165,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58281,-76.57741,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304167,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58093,-76.58488,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304167,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58093,-76.58488,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304168,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58619,-76.58593,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304168,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58619,-76.58593,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304170,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58866,-76.58753,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304170,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.58866,-76.58753,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304175,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.59311,-76.61447,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304175,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.59311,-76.61447,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304176,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.55031,-76.57908,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304176,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.55031,-76.57908,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304187,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.51629,-76.59997,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304187,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.51629,-76.59997,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304190,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.52317,-76.58181,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304190,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.52317,-76.58181,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304197,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.47812,-76.68527,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304197,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.47812,-76.68527,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304201,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.45526,-76.70282,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304201,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.45526,-76.70282,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304202,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.47355,-76.67941,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304202,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.47355,-76.67941,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304208,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.47038,-76.65369,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
CBP_WQX,Chesapeake Bay Program (CBP),CBP_WQX-BALCO_304208,LivingResource Monitoring location,River/Stream,+ LivingResource,02060003,,,,,39.47038,-76.65369,,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,24,005,,,,,,,,,STORET
